<<<<<<< HEAD
<<<<<<< HEAD
2023-09-25 11:48:50 ------- Simulation started
2023-09-25 11:48:50 ------- The ship landed at Coordinate[x=6, y=6]
2023-09-25 11:48:50 ------- STEP: 0, EVENT: The rover has been deployed, UNIT: rover-1,POSITION [7,5]
2023-09-26 13:58:06 ------- STEP: 213, EVENT: SCAN, UNIT: rover-1,POSITION [3,32]
2023-09-26 13:58:06 ------- STEP: 214, EVENT: POSITION, UNIT: rover-1,POSITION [2,32]
2023-09-26 13:58:06 ------- STEP: 214, EVENT: SCAN, UNIT: rover-1,POSITION [2,32]
2023-09-26 13:58:06 ------- STEP: 215, EVENT: POSITION, UNIT: rover-1,POSITION [3,33]
2023-09-26 13:58:06 ------- STEP: 215, EVENT: SCAN, UNIT: rover-1,POSITION [3,33]
2023-09-26 13:58:06 ------- STEP: 216, EVENT: POSITION, UNIT: rover-1,POSITION [2,34]
2023-09-26 13:58:06 ------- STEP: 216, EVENT: SCAN, UNIT: rover-1,POSITION [2,34]
2023-09-26 13:58:06 ------- STEP: 217, EVENT: POSITION, UNIT: rover-1,POSITION [1,33]
2023-09-26 13:58:06 ------- STEP: 217, EVENT: SCAN, UNIT: rover-1,POSITION [1,33]
2023-09-26 13:58:06 ------- STEP: 218, EVENT: POSITION, UNIT: rover-1,POSITION [0,33]
2023-09-26 13:58:06 ------- STEP: 218, EVENT: SCAN, UNIT: rover-1,POSITION [0,33]
2023-09-26 13:58:06 ------- STEP: 219, EVENT: POSITION, UNIT: rover-1,POSITION [0,34]
2023-09-26 13:58:06 ------- STEP: 219, EVENT: SCAN, UNIT: rover-1,POSITION [0,34]
2023-09-26 13:58:06 ------- STEP: 220, EVENT: POSITION, UNIT: rover-1,POSITION [0,35]
2023-09-26 13:58:06 ------- STEP: 220, EVENT: SCAN, UNIT: rover-1,POSITION [0,35]
2023-09-26 13:58:06 ------- STEP: 221, EVENT: POSITION, UNIT: rover-1,POSITION [0,36]
2023-09-26 13:58:06 ------- STEP: 221, EVENT: SCAN, UNIT: rover-1,POSITION [0,36]
2023-09-26 13:58:06 ------- STEP: 222, EVENT: POSITION, UNIT: rover-1,POSITION [1,37]
2023-09-26 13:58:06 ------- STEP: 222, EVENT: SCAN, UNIT: rover-1,POSITION [1,37]
2023-09-26 13:58:06 ------- STEP: 223, EVENT: POSITION, UNIT: rover-1,POSITION [0,37]
2023-09-26 13:58:06 ------- STEP: 223, EVENT: SCAN, UNIT: rover-1,POSITION [0,37]
2023-09-26 13:58:06 ------- STEP: 224, EVENT: POSITION, UNIT: rover-1,POSITION [1,36]
2023-09-26 13:58:06 ------- STEP: 224, EVENT: SCAN, UNIT: rover-1,POSITION [1,36]
2023-09-26 13:58:06 ------- STEP: 225, EVENT: POSITION, UNIT: rover-1,POSITION [2,35]
2023-09-26 13:58:06 ------- STEP: 225, EVENT: SCAN, UNIT: rover-1,POSITION [2,35]
2023-09-26 13:58:06 ------- STEP: 226, EVENT: POSITION, UNIT: rover-1,POSITION [1,35]
2023-09-26 13:58:06 ------- STEP: 226, EVENT: SCAN, UNIT: rover-1,POSITION [1,35]
2023-09-26 13:58:06 ------- STEP: 227, EVENT: POSITION, UNIT: rover-1,POSITION [1,34]
2023-09-26 13:58:06 ------- STEP: 227, EVENT: SCAN, UNIT: rover-1,POSITION [1,34]
2023-09-26 13:58:06 ------- STEP: 228, EVENT: POSITION, UNIT: rover-1,POSITION [2,33]
2023-09-26 13:58:06 ------- STEP: 228, EVENT: SCAN, UNIT: rover-1,POSITION [2,33]
2023-09-26 13:58:06 ------- STEP: 229, EVENT: POSITION, UNIT: rover-1,POSITION [1,32]
2023-09-26 13:58:06 ------- STEP: 229, EVENT: SCAN, UNIT: rover-1,POSITION [1,32]
2023-09-26 13:58:06 ------- STEP: 230, EVENT: POSITION, UNIT: rover-1,POSITION [0,32]
2023-09-26 13:58:06 ------- STEP: 230, EVENT: SCAN, UNIT: rover-1,POSITION [0,32]
2023-09-26 13:58:06 ------- STEP: 231, EVENT: POSITION, UNIT: rover-1,POSITION [1,31]
2023-09-26 13:58:06 ------- STEP: 231, EVENT: SCAN, UNIT: rover-1,POSITION [1,31]
2023-09-26 13:58:06 ------- STEP: 232, EVENT: POSITION, UNIT: rover-1,POSITION [1,30]
2023-09-26 13:58:06 ------- STEP: 232, EVENT: SCAN, UNIT: rover-1,POSITION [1,30]
2023-09-26 13:58:06 ------- STEP: 233, EVENT: POSITION, UNIT: rover-1,POSITION [1,29]
2023-09-26 13:58:06 ------- STEP: 233, EVENT: SCAN, UNIT: rover-1,POSITION [1,29]
2023-09-26 13:58:06 ------- STEP: 234, EVENT: POSITION, UNIT: rover-1,POSITION [2,28]
2023-09-26 13:58:06 ------- STEP: 234, EVENT: SCAN, UNIT: rover-1,POSITION [2,28]
2023-09-26 13:58:06 ------- STEP: 235, EVENT: POSITION, UNIT: rover-1,POSITION [1,28]
2023-09-26 13:58:06 ------- STEP: 235, EVENT: SCAN, UNIT: rover-1,POSITION [1,28]
2023-09-26 13:58:06 ------- STEP: 236, EVENT: POSITION, UNIT: rover-1,POSITION [0,29]
2023-09-26 13:58:06 ------- STEP: 236, EVENT: SCAN, UNIT: rover-1,POSITION [0,29]
2023-09-26 13:58:06 ------- STEP: 237, EVENT: POSITION, UNIT: rover-1,POSITION [0,28]
2023-09-26 13:58:06 ------- STEP: 237, EVENT: SCAN, UNIT: rover-1,POSITION [0,28]
2023-09-26 13:58:06 ------- STEP: 238, EVENT: POSITION, UNIT: rover-1,POSITION [1,27]
2023-09-26 13:58:06 ------- STEP: 238, EVENT: SCAN, UNIT: rover-1,POSITION [1,27]
2023-09-26 13:58:06 ------- STEP: 239, EVENT: POSITION, UNIT: rover-1,POSITION [2,27]
2023-09-26 13:58:06 ------- STEP: 239, EVENT: SCAN, UNIT: rover-1,POSITION [2,27]
2023-09-26 13:58:06 ------- STEP: 240, EVENT: POSITION, UNIT: rover-1,POSITION [2,26]
2023-09-26 13:58:06 ------- STEP: 240, EVENT: SCAN, UNIT: rover-1,POSITION [2,26]
2023-09-26 13:58:06 ------- STEP: 241, EVENT: POSITION, UNIT: rover-1,POSITION [3,25]
2023-09-26 13:58:06 ------- STEP: 241, EVENT: SCAN, UNIT: rover-1,POSITION [3,25]
2023-09-26 13:58:06 ------- STEP: 242, EVENT: POSITION, UNIT: rover-1,POSITION [4,25]
2023-09-26 13:58:06 ------- STEP: 242, EVENT: SCAN, UNIT: rover-1,POSITION [4,25]
2023-09-26 13:58:06 ------- STEP: 243, EVENT: POSITION, UNIT: rover-1,POSITION [3,24]
2023-09-26 13:58:06 ------- STEP: 243, EVENT: SCAN, UNIT: rover-1,POSITION [3,24]
2023-09-26 13:58:06 ------- STEP: 244, EVENT: POSITION, UNIT: rover-1,POSITION [4,24]
2023-09-26 13:58:06 ------- STEP: 244, EVENT: SCAN, UNIT: rover-1,POSITION [4,24]
2023-09-26 13:58:06 ------- STEP: 245, EVENT: POSITION, UNIT: rover-1,POSITION [3,23]
2023-09-26 13:58:06 ------- STEP: 245, EVENT: SCAN, UNIT: rover-1,POSITION [3,23]
2023-09-26 13:58:06 ------- STEP: 246, EVENT: POSITION, UNIT: rover-1,POSITION [4,22]
2023-09-26 13:58:06 ------- STEP: 246, EVENT: SCAN, UNIT: rover-1,POSITION [4,22]
2023-09-26 13:58:06 ------- STEP: 247, EVENT: POSITION, UNIT: rover-1,POSITION [5,21]
2023-09-26 13:58:06 ------- STEP: 247, EVENT: SCAN, UNIT: rover-1,POSITION [5,21]
2023-09-26 13:58:06 ------- STEP: 248, EVENT: POSITION, UNIT: rover-1,POSITION [6,20]
2023-09-26 13:58:06 ------- STEP: 248, EVENT: SCAN, UNIT: rover-1,POSITION [6,20]
2023-09-26 13:58:06 ------- STEP: 249, EVENT: POSITION, UNIT: rover-1,POSITION [7,19]
2023-09-26 13:58:06 ------- STEP: 249, EVENT: SCAN, UNIT: rover-1,POSITION [7,19]
2023-09-26 13:58:06 ------- STEP: 250, EVENT: POSITION, UNIT: rover-1,POSITION [8,18]
2023-09-26 13:58:06 ------- STEP: 250, EVENT: SCAN, UNIT: rover-1,POSITION [8,18]
2023-09-26 13:58:06 ------- STEP: 251, EVENT: POSITION, UNIT: rover-1,POSITION [8,19]
2023-09-26 13:58:06 ------- STEP: 251, EVENT: SCAN, UNIT: rover-1,POSITION [8,19]
2023-09-26 13:58:06 ------- STEP: 252, EVENT: POSITION, UNIT: rover-1,POSITION [7,18]
2023-09-26 13:58:06 ------- STEP: 252, EVENT: SCAN, UNIT: rover-1,POSITION [7,18]
2023-09-26 13:58:06 ------- STEP: 253, EVENT: POSITION, UNIT: rover-1,POSITION [6,18]
2023-09-26 13:58:06 ------- STEP: 253, EVENT: SCAN, UNIT: rover-1,POSITION [6,18]
2023-09-26 13:58:06 ------- STEP: 254, EVENT: POSITION, UNIT: rover-1,POSITION [5,17]
2023-09-26 13:58:06 ------- STEP: 254, EVENT: SCAN, UNIT: rover-1,POSITION [5,17]
2023-09-26 13:58:06 ------- STEP: 255, EVENT: POSITION, UNIT: rover-1,POSITION [4,17]
2023-09-26 13:58:06 ------- STEP: 255, EVENT: SCAN, UNIT: rover-1,POSITION [4,17]
2023-09-26 13:58:06 ------- STEP: 256, EVENT: POSITION, UNIT: rover-1,POSITION [3,17]
2023-09-26 13:58:06 ------- STEP: 256, EVENT: SCAN, UNIT: rover-1,POSITION [3,17]
2023-09-26 13:58:06 ------- STEP: 257, EVENT: POSITION, UNIT: rover-1,POSITION [2,16]
2023-09-26 13:58:06 ------- STEP: 257, EVENT: SCAN, UNIT: rover-1,POSITION [2,16]
2023-09-26 13:58:06 ------- STEP: 258, EVENT: POSITION, UNIT: rover-1,POSITION [1,15]
2023-09-26 13:58:06 ------- STEP: 258, EVENT: SCAN, UNIT: rover-1,POSITION [1,15]
2023-09-26 13:58:06 ------- STEP: 259, EVENT: POSITION, UNIT: rover-1,POSITION [1,14]
2023-09-26 13:58:06 ------- STEP: 259, EVENT: SCAN, UNIT: rover-1,POSITION [1,14]
2023-09-26 13:58:06 ------- STEP: 260, EVENT: POSITION, UNIT: rover-1,POSITION [2,15]
2023-09-26 13:58:06 ------- STEP: 260, EVENT: SCAN, UNIT: rover-1,POSITION [2,15]
2023-09-26 13:58:06 ------- STEP: 261, EVENT: POSITION, UNIT: rover-1,POSITION [3,14]
2023-09-26 13:58:06 ------- STEP: 261, EVENT: SCAN, UNIT: rover-1,POSITION [3,14]
2023-09-26 13:58:06 ------- STEP: 262, EVENT: POSITION, UNIT: rover-1,POSITION [4,15]
2023-09-26 13:58:06 ------- STEP: 262, EVENT: SCAN, UNIT: rover-1,POSITION [4,15]
2023-09-26 13:58:06 ------- STEP: 263, EVENT: POSITION, UNIT: rover-1,POSITION [5,14]
2023-09-26 13:58:06 ------- STEP: 263, EVENT: SCAN, UNIT: rover-1,POSITION [5,14]
2023-09-26 13:58:06 ------- STEP: 264, EVENT: POSITION, UNIT: rover-1,POSITION [6,15]
2023-09-26 13:58:06 ------- STEP: 264, EVENT: SCAN, UNIT: rover-1,POSITION [6,15]
2023-09-26 13:58:06 ------- STEP: 265, EVENT: POSITION, UNIT: rover-1,POSITION [7,16]
2023-09-26 13:58:06 ------- STEP: 265, EVENT: SCAN, UNIT: rover-1,POSITION [7,16]
2023-09-26 13:58:06 ------- STEP: 266, EVENT: POSITION, UNIT: rover-1,POSITION [7,15]
2023-09-26 13:58:06 ------- STEP: 266, EVENT: SCAN, UNIT: rover-1,POSITION [7,15]
2023-09-26 13:58:06 ------- STEP: 267, EVENT: POSITION, UNIT: rover-1,POSITION [8,14]
2023-09-26 13:58:06 ------- STEP: 267, EVENT: SCAN, UNIT: rover-1,POSITION [8,14]
2023-09-26 13:58:06 ------- STEP: 268, EVENT: POSITION, UNIT: rover-1,POSITION [7,13]
2023-09-26 13:58:06 ------- STEP: 268, EVENT: SCAN, UNIT: rover-1,POSITION [7,13]
2023-09-26 13:58:06 ------- STEP: 269, EVENT: POSITION, UNIT: rover-1,POSITION [6,13]
2023-09-26 13:58:06 ------- STEP: 269, EVENT: SCAN, UNIT: rover-1,POSITION [6,13]
2023-09-26 13:58:06 ------- STEP: 270, EVENT: POSITION, UNIT: rover-1,POSITION [7,14]
2023-09-26 13:58:06 ------- STEP: 270, EVENT: SCAN, UNIT: rover-1,POSITION [7,14]
2023-09-26 13:58:06 ------- STEP: 271, EVENT: POSITION, UNIT: rover-1,POSITION [6,14]
2023-09-26 13:58:06 ------- STEP: 271, EVENT: SCAN, UNIT: rover-1,POSITION [6,14]
2023-09-26 13:58:06 ------- STEP: 272, EVENT: POSITION, UNIT: rover-1,POSITION [5,13]
2023-09-26 13:58:06 ------- STEP: 272, EVENT: SCAN, UNIT: rover-1,POSITION [5,13]
2023-09-26 13:58:06 ------- STEP: 273, EVENT: POSITION, UNIT: rover-1,POSITION [6,12]
2023-09-26 13:58:06 ------- STEP: 273, EVENT: SCAN, UNIT: rover-1,POSITION [6,12]
2023-09-26 13:58:06 ------- STEP: 274, EVENT: POSITION, UNIT: rover-1,POSITION [6,13]
2023-09-26 13:58:06 ------- STEP: 274, EVENT: SCAN, UNIT: rover-1,POSITION [6,13]
2023-09-26 13:58:06 ------- STEP: 275, EVENT: POSITION, UNIT: rover-1,POSITION [7,12]
2023-09-26 13:58:06 ------- STEP: 275, EVENT: SCAN, UNIT: rover-1,POSITION [7,12]
2023-09-26 13:58:06 ------- STEP: 276, EVENT: POSITION, UNIT: rover-1,POSITION [7,11]
2023-09-26 13:58:06 ------- STEP: 276, EVENT: SCAN, UNIT: rover-1,POSITION [7,11]
2023-09-26 13:58:06 ------- STEP: 277, EVENT: POSITION, UNIT: rover-1,POSITION [7,10]
2023-09-26 13:58:06 ------- STEP: 277, EVENT: SCAN, UNIT: rover-1,POSITION [7,10]
2023-09-26 13:58:06 ------- STEP: 278, EVENT: POSITION, UNIT: rover-1,POSITION [6,10]
2023-09-26 13:58:06 ------- STEP: 278, EVENT: SCAN, UNIT: rover-1,POSITION [6,10]
2023-09-26 13:58:06 ------- STEP: 279, EVENT: POSITION, UNIT: rover-1,POSITION [6,11]
2023-09-26 13:58:06 ------- STEP: 279, EVENT: SCAN, UNIT: rover-1,POSITION [6,11]
2023-09-26 13:58:06 ------- STEP: 280, EVENT: POSITION, UNIT: rover-1,POSITION [5,12]
2023-09-26 13:58:06 ------- STEP: 280, EVENT: SCAN, UNIT: rover-1,POSITION [5,12]
2023-09-26 13:58:06 ------- STEP: 281, EVENT: POSITION, UNIT: rover-1,POSITION [5,13]
2023-09-26 13:58:06 ------- STEP: 281, EVENT: SCAN, UNIT: rover-1,POSITION [5,13]
2023-09-26 13:58:06 ------- STEP: 282, EVENT: POSITION, UNIT: rover-1,POSITION [4,12]
2023-09-26 13:58:06 ------- STEP: 282, EVENT: SCAN, UNIT: rover-1,POSITION [4,12]
2023-09-26 13:58:06 ------- STEP: 283, EVENT: POSITION, UNIT: rover-1,POSITION [4,11]
2023-09-26 13:58:06 ------- STEP: 283, EVENT: SCAN, UNIT: rover-1,POSITION [4,11]
2023-09-26 13:58:06 ------- STEP: 284, EVENT: POSITION, UNIT: rover-1,POSITION [4,10]
2023-09-26 13:58:06 ------- STEP: 284, EVENT: SCAN, UNIT: rover-1,POSITION [4,10]
2023-09-26 13:58:06 ------- STEP: 285, EVENT: POSITION, UNIT: rover-1,POSITION [5,9]
2023-09-26 13:58:06 ------- STEP: 285, EVENT: SCAN, UNIT: rover-1,POSITION [5,9]
2023-09-26 13:58:06 ------- STEP: 286, EVENT: POSITION, UNIT: rover-1,POSITION [4,10]
2023-09-26 13:58:06 ------- STEP: 286, EVENT: SCAN, UNIT: rover-1,POSITION [4,10]
2023-09-26 13:58:06 ------- STEP: 287, EVENT: POSITION, UNIT: rover-1,POSITION [5,9]
2023-09-26 13:58:06 ------- STEP: 287, EVENT: SCAN, UNIT: rover-1,POSITION [5,9]
2023-09-26 13:58:06 ------- STEP: 288, EVENT: POSITION, UNIT: rover-1,POSITION [6,10]
2023-09-26 13:58:06 ------- STEP: 288, EVENT: SCAN, UNIT: rover-1,POSITION [6,10]
2023-09-26 13:58:06 ------- STEP: 289, EVENT: POSITION, UNIT: rover-1,POSITION [6,9]
2023-09-26 13:58:06 ------- STEP: 289, EVENT: SCAN, UNIT: rover-1,POSITION [6,9]
2023-09-26 13:58:06 ------- STEP: 290, EVENT: POSITION, UNIT: rover-1,POSITION [5,9]
2023-09-26 13:58:06 ------- STEP: 290, EVENT: SCAN, UNIT: rover-1,POSITION [5,9]
2023-09-26 13:58:06 ------- STEP: 291, EVENT: POSITION, UNIT: rover-1,POSITION [4,8]
2023-09-26 13:58:06 ------- STEP: 291, EVENT: SCAN, UNIT: rover-1,POSITION [4,8]
2023-09-26 13:58:06 ------- STEP: 292, EVENT: POSITION, UNIT: rover-1,POSITION [3,7]
2023-09-26 13:58:06 ------- STEP: 292, EVENT: SCAN, UNIT: rover-1,POSITION [3,7]
2023-09-26 13:58:06 ------- STEP: 293, EVENT: POSITION, UNIT: rover-1,POSITION [4,6]
2023-09-26 13:58:06 ------- STEP: 293, EVENT: SCAN, UNIT: rover-1,POSITION [4,6]
2023-09-26 13:58:06 ------- STEP: 294, EVENT: POSITION, UNIT: rover-1,POSITION [5,5]
2023-09-26 13:58:06 ------- STEP: 294, EVENT: SCAN, UNIT: rover-1,POSITION [5,5]
2023-09-26 13:58:06 ------- STEP: 295, EVENT: POSITION, UNIT: rover-1,POSITION [6,4]
2023-09-26 13:58:06 ------- STEP: 295, EVENT: SCAN, UNIT: rover-1,POSITION [6,4]
2023-09-26 13:58:06 ------- STEP: 296, EVENT: POSITION, UNIT: rover-1,POSITION [5,3]
2023-09-26 13:58:06 ------- STEP: 296, EVENT: SCAN, UNIT: rover-1,POSITION [5,3]
2023-09-26 13:58:06 ------- STEP: 297, EVENT: POSITION, UNIT: rover-1,POSITION [5,2]
2023-09-26 13:58:06 ------- STEP: 297, EVENT: SCAN, UNIT: rover-1,POSITION [5,2]
2023-09-26 13:58:06 ------- STEP: 298, EVENT: POSITION, UNIT: rover-1,POSITION [6,1]
2023-09-26 13:58:06 ------- STEP: 298, EVENT: SCAN, UNIT: rover-1,POSITION [6,1]
2023-09-26 13:58:06 ------- STEP: 299, EVENT: POSITION, UNIT: rover-1,POSITION [5,0]
2023-09-26 13:58:06 ------- STEP: 299, EVENT: SCAN, UNIT: rover-1,POSITION [5,0]
2023-09-26 13:58:06 ------- STEP: 300, EVENT: POSITION, UNIT: rover-1,POSITION [4,1]
2023-09-26 13:58:06 ------- STEP: 300, EVENT: SCAN, UNIT: rover-1,POSITION [4,1]
2023-09-26 13:58:06 ------- STEP: 301, EVENT: POSITION, UNIT: rover-1,POSITION [4,0]
2023-09-26 13:58:06 ------- STEP: 301, EVENT: SCAN, UNIT: rover-1,POSITION [4,0]
2023-09-26 13:58:06 ------- STEP: 302, EVENT: POSITION, UNIT: rover-1,POSITION [5,1]
2023-09-26 13:58:06 ------- STEP: 302, EVENT: SCAN, UNIT: rover-1,POSITION [5,1]
2023-09-26 13:58:06 ------- STEP: 303, EVENT: POSITION, UNIT: rover-1,POSITION [6,0]
2023-09-26 13:58:06 ------- STEP: 303, EVENT: SCAN, UNIT: rover-1,POSITION [6,0]
2023-09-26 13:58:06 ------- STEP: 304, EVENT: POSITION, UNIT: rover-1,POSITION [7,0]
2023-09-26 13:58:06 ------- STEP: 304, EVENT: SCAN, UNIT: rover-1,POSITION [7,0]
2023-09-26 13:58:06 ------- STEP: 305, EVENT: POSITION, UNIT: rover-1,POSITION [7,1]
2023-09-26 13:58:06 ------- STEP: 305, EVENT: SCAN, UNIT: rover-1,POSITION [7,1]
2023-09-26 13:58:06 ------- STEP: 306, EVENT: POSITION, UNIT: rover-1,POSITION [7,2]
2023-09-26 13:58:06 ------- STEP: 306, EVENT: SCAN, UNIT: rover-1,POSITION [7,2]
2023-09-26 13:58:06 ------- STEP: 307, EVENT: POSITION, UNIT: rover-1,POSITION [8,2]
2023-09-26 13:58:06 ------- STEP: 307, EVENT: SCAN, UNIT: rover-1,POSITION [8,2]
2023-09-26 13:58:06 ------- STEP: 308, EVENT: POSITION, UNIT: rover-1,POSITION [9,3]
2023-09-26 13:58:06 ------- STEP: 308, EVENT: SCAN, UNIT: rover-1,POSITION [9,3]
2023-09-26 13:58:06 ------- STEP: 309, EVENT: POSITION, UNIT: rover-1,POSITION [10,4]
2023-09-26 13:58:06 ------- STEP: 309, EVENT: SCAN, UNIT: rover-1,POSITION [10,4]
2023-09-26 13:58:06 ------- STEP: 310, EVENT: POSITION, UNIT: rover-1,POSITION [11,4]
2023-09-26 13:58:06 ------- STEP: 310, EVENT: SCAN, UNIT: rover-1,POSITION [11,4]
2023-09-26 13:58:06 ------- STEP: 311, EVENT: POSITION, UNIT: rover-1,POSITION [12,4]
2023-09-26 13:58:06 ------- STEP: 311, EVENT: SCAN, UNIT: rover-1,POSITION [12,4]
2023-09-26 13:58:06 ------- STEP: 312, EVENT: POSITION, UNIT: rover-1,POSITION [11,5]
2023-09-26 13:58:06 ------- STEP: 312, EVENT: SCAN, UNIT: rover-1,POSITION [11,5]
2023-09-26 13:58:06 ------- STEP: 313, EVENT: POSITION, UNIT: rover-1,POSITION [12,5]
2023-09-26 13:58:06 ------- STEP: 313, EVENT: SCAN, UNIT: rover-1,POSITION [12,5]
2023-09-26 13:58:06 ------- STEP: 314, EVENT: POSITION, UNIT: rover-1,POSITION [11,6]
2023-09-26 13:58:06 ------- STEP: 314, EVENT: SCAN, UNIT: rover-1,POSITION [11,6]
2023-09-26 13:58:06 ------- STEP: 315, EVENT: POSITION, UNIT: rover-1,POSITION [10,5]
2023-09-26 13:58:06 ------- STEP: 315, EVENT: SCAN, UNIT: rover-1,POSITION [10,5]
2023-09-26 13:58:06 ------- STEP: 316, EVENT: POSITION, UNIT: rover-1,POSITION [9,5]
2023-09-26 13:58:06 ------- STEP: 316, EVENT: SCAN, UNIT: rover-1,POSITION [9,5]
2023-09-26 13:58:06 ------- STEP: 317, EVENT: POSITION, UNIT: rover-1,POSITION [8,6]
2023-09-26 13:58:06 ------- STEP: 317, EVENT: SCAN, UNIT: rover-1,POSITION [8,6]
2023-09-26 13:58:06 ------- STEP: 318, EVENT: POSITION, UNIT: rover-1,POSITION [7,7]
2023-09-26 13:58:06 ------- STEP: 318, EVENT: SCAN, UNIT: rover-1,POSITION [7,7]
2023-09-26 13:58:06 ------- STEP: 319, EVENT: POSITION, UNIT: rover-1,POSITION [8,7]
2023-09-26 13:58:06 ------- STEP: 319, EVENT: SCAN, UNIT: rover-1,POSITION [8,7]
2023-09-26 13:58:06 ------- STEP: 320, EVENT: POSITION, UNIT: rover-1,POSITION [9,6]
2023-09-26 13:58:06 ------- STEP: 320, EVENT: SCAN, UNIT: rover-1,POSITION [9,6]
2023-09-26 13:58:06 ------- STEP: 321, EVENT: POSITION, UNIT: rover-1,POSITION [8,5]
2023-09-26 13:58:06 ------- STEP: 321, EVENT: SCAN, UNIT: rover-1,POSITION [8,5]
2023-09-26 13:58:06 ------- STEP: 322, EVENT: POSITION, UNIT: rover-1,POSITION [8,4]
2023-09-26 13:58:06 ------- STEP: 322, EVENT: SCAN, UNIT: rover-1,POSITION [8,4]
2023-09-26 13:58:06 ------- STEP: 323, EVENT: POSITION, UNIT: rover-1,POSITION [7,3]
2023-09-26 13:58:06 ------- STEP: 323, EVENT: SCAN, UNIT: rover-1,POSITION [7,3]
2023-09-26 13:58:06 ------- STEP: 324, EVENT: POSITION, UNIT: rover-1,POSITION [6,2]
2023-09-26 13:58:06 ------- STEP: 324, EVENT: SCAN, UNIT: rover-1,POSITION [6,2]
2023-09-26 13:58:06 ------- STEP: 325, EVENT: POSITION, UNIT: rover-1,POSITION [6,3]
2023-09-26 13:58:06 ------- STEP: 325, EVENT: SCAN, UNIT: rover-1,POSITION [6,3]
2023-09-26 13:58:06 ------- STEP: 326, EVENT: POSITION, UNIT: rover-1,POSITION [7,4]
2023-09-26 13:58:06 ------- STEP: 326, EVENT: SCAN, UNIT: rover-1,POSITION [7,4]
2023-09-26 13:58:06 ------- STEP: 327, EVENT: POSITION, UNIT: rover-1,POSITION [6,5]
2023-09-26 13:58:06 ------- STEP: 327, EVENT: SCAN, UNIT: rover-1,POSITION [6,5]
2023-09-26 13:58:06 ------- STEP: 328, EVENT: POSITION, UNIT: rover-1,POSITION [5,4]
2023-09-26 13:58:06 ------- STEP: 328, EVENT: SCAN, UNIT: rover-1,POSITION [5,4]
2023-09-26 13:58:06 ------- STEP: 329, EVENT: POSITION, UNIT: rover-1,POSITION [4,3]
2023-09-26 13:58:06 ------- STEP: 329, EVENT: SCAN, UNIT: rover-1,POSITION [4,3]
2023-09-26 13:58:06 ------- STEP: 330, EVENT: POSITION, UNIT: rover-1,POSITION [3,3]
2023-09-26 13:58:06 ------- STEP: 330, EVENT: SCAN, UNIT: rover-1,POSITION [3,3]
2023-09-26 13:58:06 ------- STEP: 331, EVENT: POSITION, UNIT: rover-1,POSITION [3,4]
2023-09-26 13:58:06 ------- STEP: 331, EVENT: SCAN, UNIT: rover-1,POSITION [3,4]
2023-09-26 13:58:06 ------- STEP: 332, EVENT: POSITION, UNIT: rover-1,POSITION [2,3]
2023-09-26 13:58:06 ------- STEP: 332, EVENT: SCAN, UNIT: rover-1,POSITION [2,3]
2023-09-26 13:58:06 ------- STEP: 333, EVENT: POSITION, UNIT: rover-1,POSITION [1,3]
2023-09-26 13:58:06 ------- STEP: 333, EVENT: SCAN, UNIT: rover-1,POSITION [1,3]
2023-09-26 13:58:06 ------- STEP: 334, EVENT: POSITION, UNIT: rover-1,POSITION [2,4]
2023-09-26 13:58:06 ------- STEP: 334, EVENT: SCAN, UNIT: rover-1,POSITION [2,4]
2023-09-26 13:58:06 ------- STEP: 335, EVENT: POSITION, UNIT: rover-1,POSITION [2,5]
2023-09-26 13:58:06 ------- STEP: 335, EVENT: SCAN, UNIT: rover-1,POSITION [2,5]
2023-09-26 13:58:06 ------- STEP: 336, EVENT: POSITION, UNIT: rover-1,POSITION [1,5]
2023-09-26 13:58:06 ------- STEP: 336, EVENT: SCAN, UNIT: rover-1,POSITION [1,5]
2023-09-26 13:58:06 ------- STEP: 337, EVENT: POSITION, UNIT: rover-1,POSITION [0,4]
2023-09-26 13:58:06 ------- STEP: 337, EVENT: SCAN, UNIT: rover-1,POSITION [0,4]
2023-09-26 13:58:06 ------- STEP: 338, EVENT: POSITION, UNIT: rover-1,POSITION [0,5]
2023-09-26 13:58:06 ------- STEP: 338, EVENT: SCAN, UNIT: rover-1,POSITION [0,5]
2023-09-26 13:58:06 ------- STEP: 339, EVENT: POSITION, UNIT: rover-1,POSITION [1,4]
2023-09-26 13:58:06 ------- STEP: 339, EVENT: SCAN, UNIT: rover-1,POSITION [1,4]
2023-09-26 13:58:06 ------- STEP: 340, EVENT: POSITION, UNIT: rover-1,POSITION [0,3]
2023-09-26 13:58:06 ------- STEP: 340, EVENT: SCAN, UNIT: rover-1,POSITION [0,3]
2023-09-26 13:58:06 ------- STEP: 341, EVENT: POSITION, UNIT: rover-1,POSITION [1,2]
2023-09-26 13:58:06 ------- STEP: 341, EVENT: SCAN, UNIT: rover-1,POSITION [1,2]
2023-09-26 13:58:06 ------- STEP: 342, EVENT: POSITION, UNIT: rover-1,POSITION [0,2]
2023-09-26 13:58:06 ------- STEP: 342, EVENT: SCAN, UNIT: rover-1,POSITION [0,2]
2023-09-26 13:58:06 ------- STEP: 343, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 13:58:06 ------- STEP: 343, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
